,IRN,School District,County,Students Disability,Students EL,Students EconDis,Students White,Students Black,Students Latino,Students Asian,Students NativeAm,Students NatHaw,Students Multi,Total Students,PI,Property Tax per Student 2018,Property Tax per Student Mean,Percent Black,Percent White,Percent Disability,Percent Latino,Percent Asian,Percent NativeAm,Percent NatHaw,Percent Multi,Percent EconDis,Percent EL,Students NonWhite,Percent NonWhite
274,46433,Crestview Local,Columbiana,135,0,470,1209,0,0,0,0,0,0,1223,95.89399999999999,136418.94133781633,118838.80793421605,0.0,0.9885527391659852,0.11038430089942763,0.0,0.0,0.0,0.0,0.0,0.38430089942763695,0.0,14,0.011447260834014716
275,46441,Southern Local,Columbiana,153,0,745,796,0,16,0,0,0,32,856,77.498,162291.28328112766,110741.66522181539,0.0,0.9299065420560748,0.17873831775700935,0.018691588785046728,0.0,0.0,0.0,0.037383177570093455,0.8703271028037384,0.0,60,0.07009345794392523
276,46458,United Local,Columbiana,131,0,439,1102,0,10,0,0,0,20,1142,91.244,164312.90221090865,128508.94557285658,0.0,0.9649737302977232,0.1147110332749562,0.008756567425569177,0.0,0.0,0.0,0.017513134851138354,0.3844133099824869,0.0,40,0.035026269702276715
277,46474,Ridgewood Local,Coshocton,164,0,736,1210,0,14,0,0,0,36,1271,89.87799999999999,135257.81395204758,114870.41811304649,0.0,0.952006294256491,0.12903225806451613,0.011014948859166013,0.0,0.0,0.0,0.028324154209284032,0.5790715971675846,0.0,61,0.04799370574350905
278,46482,River View Local,Coshocton,274,0,927,1849,34,24,0,0,0,32,1945,88.71700000000001,207848.98161517968,198742.21944631875,0.017480719794344474,0.9506426735218511,0.14087403598971726,0.012339331619537276,0.0,0.0,0.0,0.016452442159383032,0.4766066838046272,0.0,96,0.049357326478149104
279,46508,Buckeye Central Local,Crawford,98,0,230,544,0,20,0,0,0,16,584,98.337,222834.2053460423,144611.38509659632,0.0,0.9315068493150684,0.1678082191780822,0.03424657534246575,0.0,0.0,0.0,0.0273972602739726,0.3938356164383562,0.0,40,0.0684931506849315
280,46516,Colonel Crawford Local,Crawford,135,0,349,919,0,0,0,0,0,18,954,90.212,182493.27748746093,159764.9694323063,0.0,0.9633123689727464,0.14150943396226415,0.0,0.0,0.0,0.0,0.018867924528301886,0.3658280922431866,0.0,35,0.03668763102725367
281,46524,Wynford Local,Crawford,187,0,374,1089,0,0,0,0,0,17,1127,85.132,175927.82801902233,147148.28323838892,0.0,0.9662821650399291,0.16592724046140195,0.0,0.0,0.0,0.0,0.015084294587400175,0.3318544809228039,0.0,38,0.03371783496007098
282,46557,Cuyahoga Heights Local,Cuyahoga,73,0,152,714,17,37,14,0,0,25,807,104.77799999999999,502618.6814046248,425687.6063371793,0.02106567534076828,0.8847583643122676,0.09045848822800497,0.04584882280049566,0.017348203221809168,0.0,0.0,0.030978934324659237,0.1883519206939281,0.0,93,0.11524163568773235
283,46565,Independence Local,Cuyahoga,118,0,88,1005,0,12,18,0,0,35,1075,102.176,453849.6975248564,425687.6063371793,0.0,0.9348837209302324,0.10976744186046512,0.01116279069767442,0.016744186046511633,0.0,0.0,0.03255813953488372,0.08186046511627906,0.0,70,0.06511627906976744
284,46573,Olmsted Falls City,Cuyahoga,449,14,510,3334,83,83,83,11,0,39,3639,99.971,157705.8986902493,140563.02845784838,0.02280846386369882,0.9161857653201428,0.12338554547952735,0.02280846386369882,0.02280846386369882,0.0019872813990461052,0.0,0.010717230008244023,0.14014839241549876,0.003847210772190162,305,0.0838142346798571
285,46581,Orange City,Cuyahoga,279,43,239,1378,345,48,148,0,0,122,2041,105.383,523357.54571639095,425687.6063371793,0.16903478686918175,0.6751592356687898,0.13669769720725133,0.02351788339049485,0.07251347378735913,0.0,0.0,0.05977462028417443,0.11709946104850565,0.021068103870651642,663,0.3248407643312102
286,46599,Richmond Heights Local,Cuyahoga,111,11,569,28,710,0,19,0,0,32,796,69.087,232194.00226050767,224713.44010705495,0.4652735383892933,0.3216717539328481,0.13944723618090452,0.0,0.02386934673366834,0.0,0.0,0.04020100502512563,0.7148241206030149,0.013819095477386936,768,0.6783282460671519
287,46607,Solon City,Cuyahoga,453,115,422,2527,694,136,827,0,0,240,4539,112.62299999999999,283156.90603831236,249453.9185829259,0.15289711390174046,0.5567305573914959,0.09980171844018508,0.0299625468164794,0.08485559990608124,0.0,0.0,0.05287508261731659,0.09297202026878168,0.0253359770874642,2012,0.4432694426085041
288,46623,Ansonia Local,Darke,92,0,264,765,0,15,0,0,0,0,790,97.80799999999999,137650.4434916375,121613.01185399428,0.0,0.9683544303797468,0.11645569620253166,0.0189873417721519,0.0,0.0,0.0,0.0,0.3341772151898734,0.0,25,0.03164556962025317
289,46631,Arcanum-Butler Local,Darke,84,0,223,1092,0,10,0,0,0,26,1135,96.24799999999999,137448.55434676073,123482.29524719591,0.0,0.962114537444934,0.07400881057268723,0.00881057268722467,0.0,0.0,0.0,0.02290748898678414,0.19647577092511007,0.0,43,0.03788546255506608
290,46649,Franklin Monroe Local,Darke,43,0,139,572,0,0,0,0,0,16,608,97.838,172402.24686046294,144708.51681663658,0.0,0.9407894736842104,0.07072368421052631,0.0,0.0,0.0,0.0,0.02631578947368421,0.2286184210526316,0.0,36,0.05921052631578948
291,46672,Mississinawa Valley Local,Darke,74,14,350,569,0,67,0,0,0,12,651,87.477,138467.57424233184,122580.12393800721,0.0,0.8740399385560675,0.11367127496159755,0.10291858678955453,0.0,0.0,0.0,0.018433179723502304,0.5376344086021505,0.021505376344086027,82,0.1259600614439324
292,46680,Tri-Village Local,Darke,86,0,277,800,0,0,0,0,0,12,826,95.706,184642.9174048764,151572.36818315127,0.0,0.9685230024213076,0.10411622276029056,0.0,0.0,0.0,0.0,0.014527845036319613,0.3353510895883777,0.0,26,0.031476997578692496
293,46706,Ayersville Local,Defiance,46,0,196,673,0,72,0,0,0,12,769,97.935,171384.38014584806,161373.02459124476,0.0,0.8751625487646294,0.059817945383615075,0.09362808842652796,0.0,0.0,0.0,0.015604681404421328,0.2548764629388817,0.0,96,0.1248374512353706
294,46714,Central Local,Defiance,136,0,310,858,0,61,0,0,0,28,955,95.738,160546.83101917445,131979.24949468934,0.0,0.8984293193717278,0.1424083769633508,0.06387434554973823,0.0,0.0,0.0,0.029319371727748688,0.32460732984293195,0.0,97,0.10157068062827224
295,46722,Northeastern Local,Defiance,119,0,248,974,11,70,11,0,0,16,1084,95.09200000000001,294774.68401314877,231654.1424120807,0.01014760147601476,0.8985239852398524,0.10977859778597786,0.06457564575645756,0.01014760147601476,0.0,0.0,0.014760147601476013,0.22878228782287824,0.0,110,0.1014760147601476
296,46748,Big Walnut Local,Delaware,381,29,510,3416,31,121,38,0,0,138,3753,96.844,266966.1402631744,231570.06654653285,0.00826005861977085,0.9102051691979749,0.10151878497202238,0.032240873967492666,0.01012523314681588,0.0,0.0,0.03677058353317346,0.13589128697042366,0.0077271516120436985,337,0.08979483080202505
297,46755,Buckeye Valley Local,Delaware,271,0,372,2039,12,53,28,0,0,69,2202,93.571,285863.3964010777,245942.73238064835,0.005449591280653951,0.9259763851044504,0.12306993642143504,0.024069028156221615,0.012715712988192551,0.0,0.0,0.031335149863760216,0.16893732970027248,0.0,163,0.0740236148955495
298,46763,Olentangy Local,Delaware,2318,495,1395,6992,909,764,827,25,16,956,12571,105.476,198750.30621724078,186292.72676239375,0.04207943708915842,0.7318766780853625,0.12674752337746506,0.03536709563929265,0.08485559990608124,0.0019872813990461052,0.0007406721599851866,0.04717155818905657,0.06457735394870845,0.022914544949541708,5792,0.2681233219146376
299,46789,Edison Local (formerly Berlin-Milan),Erie,176,12,444,1311,13,96,0,0,0,52,1481,96.81200000000001,181209.0760589213,157572.71388060885,0.008777852802160702,0.8852126941255908,0.1188386225523295,0.06482106684672519,0.0,0.0,0.0,0.035111411208642807,0.299797434166104,0.008102633355840648,170,0.11478730587440918
300,46805,Margaretta Local,Erie,199,0,335,1059,0,41,0,0,0,38,1146,87.70700000000002,185731.7645264021,161232.98054639724,0.0,0.9240837696335078,0.1736474694589878,0.035776614310645716,0.0,0.0,0.0,0.033158813263525315,0.2923211169284468,0.0,87,0.07591623036649214
301,46813,Perkins Local,Erie,179,0,528,1481,77,109,34,0,0,197,1902,88.126,268039.901405425,236358.07482045816,0.04048370136698212,0.7786540483701367,0.09411146161934804,0.05730809674027339,0.017875920084121973,0.0,0.0,0.1035751840168244,0.27760252365930604,0.0,421,0.2213459516298633
302,46821,Vermilion Local,Erie,271,0,695,1634,0,108,11,0,0,59,1826,87.97,260791.68108253565,217784.53358112246,0.0,0.8948521358159912,0.1484118291347207,0.05914567360350492,0.006024096385542169,0.0,0.0,0.032311062431544364,0.38061336254107336,0.0,192,0.10514786418400876
303,46847,Amanda-Clearcreek Local,Fairfield,183,0,577,1397,0,14,0,0,0,21,1445,87.64200000000002,127286.1908430184,107542.34059662963,0.0,0.9667820069204152,0.12664359861591695,0.009688581314878892,0.0,0.0,0.0,0.014532871972318341,0.3993079584775087,0.0,48,0.033217993079584784
304,46854,Berne Union Local,Fairfield,145,0,400,799,0,0,0,0,0,15,829,89.251,189542.01857065246,153537.12034070038,0.0,0.9638118214716526,0.17490952955367914,0.0,0.0,0.0,0.0,0.018094089264173704,0.4825090470446321,0.0,30,0.036188178528347416
305,46862,Bloom-Carroll Local,Fairfield,183,0,327,1916,41,11,10,0,0,65,2045,95.09299999999999,182926.78461003324,181974.063918254,0.020048899755501226,0.936919315403423,0.08948655256723716,0.0053789731051344745,0.004889975550122249,0.0,0.0,0.03178484107579462,0.15990220048899756,0.0,129,0.06308068459657702
306,46870,Fairfield Union Local,Fairfield,239,0,625,1805,28,26,0,0,0,43,1904,89.33,141872.51412567106,127533.94299939874,0.014705882352941175,0.9480042016806722,0.1255252100840336,0.01365546218487395,0.0,0.0,0.0,0.022584033613445374,0.3282563025210084,0.0,99,0.05199579831932773
307,46888,Liberty Union-Thurston Local,Fairfield,215,0,331,1159,0,19,0,0,0,34,1223,88.72500000000002,158893.61860066146,132289.56727701565,0.0,0.94766966475879,0.1757972199509403,0.01553556827473426,0.0,0.0,0.0,0.027800490596892886,0.2706459525756337,0.0,64,0.05233033524121014
308,46896,Pickerington Local,Fairfield,1458,460,2717,6109,2700,564,433,24,0,827,10664,95.966,119190.3717944394,110897.8382405672,0.2531882970742685,0.5728619654913728,0.13672168042010502,0.052888222055513884,0.040603900975243815,0.0019872813990461052,0.0,0.07755063765941485,0.25478244561140284,0.043135783945986494,4555,0.4271380345086272
309,46904,Walnut Township Local,Fairfield,97,0,220,463,0,0,0,0,0,10,487,91.08,300757.99339495576,257808.37501894284,0.0,0.9507186858316222,0.1991786447638604,0.0,0.0,0.0,0.0,0.02053388090349076,0.4517453798767967,0.0,24,0.04928131416837783
310,46920,Miami Trace Local,Fayette,320,25,970,2305,18,101,0,0,0,112,2552,94.666,258153.44489123893,208918.9488404243,0.007053291536050156,0.9032131661442008,0.12539184952978055,0.03957680250783699,0.0,0.0,0.0,0.0438871473354232,0.38009404388714735,0.009796238244514107,247,0.09678683385579938
311,46946,Canal Winchester Local,Franklin,502,120,1235,2376,957,186,94,0,0,272,3890,89.455,127575.89128087234,114899.46321840785,0.24601542416452446,0.6107969151670951,0.12904884318766066,0.04781491002570694,0.024164524421593832,0.0,0.0,0.0699228791773779,0.31748071979434445,0.030848329048843187,1514,0.3892030848329049
312,46953,Hamilton Local,Franklin,332,56,1876,2334,338,168,43,0,0,205,3092,88.824,85563.9427865401,70927.66915136558,0.1093143596377749,0.7548512289780077,0.1073738680465718,0.054333764553686936,0.01390685640362225,0.0,0.0,0.06630012936610608,0.6067270375161707,0.018111254851228976,758,0.24514877102199226
313,46961,Gahanna-Jefferson City,Franklin,1051,332,1696,4610,2094,502,398,25,12,67,7726,95.469,210344.94829222374,194551.70130878733,0.2710328760031064,0.5966865130727413,0.13603417033393736,0.06497540771421176,0.05151436707222366,0.0019872813990461052,0.001553196997152472,0.008672016567434637,0.21951850893088276,0.04297178358788506,3116,0.4033134869272586
314,46979,Groveport Madison Local,Franklin,970,280,3082,2297,2693,480,110,0,11,438,6037,76.51700000000002,125716.46762509632,113068.08074835065,0.4460824913036277,0.3804869968527415,0.16067583236706973,0.07950969024349842,0.018220970680801724,0.0,0.0018220970680801727,0.07255259234719233,0.5105184694384628,0.04638065264204075,3740,0.6195130031472585
315,46995,New Albany-Plain Local,Franklin,602,159,247,3447,430,210,610,10,0,321,5032,106.01899999999999,206842.36195501054,191911.99314021954,0.08545310015898251,0.6850158982511924,0.11963434022257552,0.0417329093799682,0.08485559990608124,0.0019872813990461052,0.0,0.06379173290937996,0.049085850556438784,0.031597774244833066,1585,0.31498410174880764
316,47001,Reynoldsburg City,Franklin,795,865,3893,2495,2898,612,734,0,0,776,7525,82.324,105523.53527412207,105985.87093399213,0.3851162790697674,0.3315614617940199,0.10564784053156147,0.08132890365448504,0.08485559990608124,0.0,0.0,0.10312292358803987,0.5173421926910299,0.09681578947368423,5030,0.6684385382059801
317,47019,Hilliard City,Franklin,2122,1216,3185,6992,1346,1396,827,25,19,631,12571,89.459,172998.6901898705,156984.2924081398,0.08248054415098964,0.7208775047490655,0.13003247748023775,0.08554445738096697,0.06857037808689258,0.001960904467185489,0.0018996262025859426,0.03866658496231386,0.19517127274955573,0.07451436975304859,4555,0.2791224952509345
318,47027,Dublin City,Franklin,1782,1222,1912,6992,827,1235,827,12,10,956,12571,98.876,217907.24170038087,206835.61559439515,0.05058722779544898,0.6045999510643504,0.10900415953021776,0.07554440910203084,0.08485559990608124,0.0007340347443112308,0.000611695620259359,0.059701492537313425,0.11695620259358945,0.09681578947368423,6464,0.3954000489356496
319,47043,Archbold-Area Local,Fulton,91,17,264,934,0,240,0,0,0,19,1213,100.339,199453.5194936186,167925.58087623212,0.0,0.7699917559769167,0.07502061005770816,0.1978565539983512,0.0,0.0,0.0,0.015663643858202802,0.21764220939818632,0.014014839241549877,279,0.2300082440230833
320,47050,Evergreen Local,Fulton,163,0,306,1078,0,81,0,0,0,15,1184,98.586,209123.61819364113,179412.258611455,0.0,0.910472972972973,0.13766891891891891,0.06841216216216216,0.0,0.0,0.0,0.01266891891891892,0.25844594594594594,0.0,106,0.08952702702702703
321,47068,Fayette Local,Fulton,59,14,163,329,0,64,0,0,0,0,408,86.81,164279.39601347994,127359.05453113528,0.0,0.8063725490196079,0.14460784313725492,0.1568627450980392,0.0,0.0,0.0,0.0,0.3995098039215687,0.03431372549019608,79,0.19362745098039216
322,47076,Pettisville Local,Fulton,50,0,124,447,0,54,10,0,0,0,525,99.038,186214.36517671228,146684.77136318994,0.0,0.8514285714285714,0.09523809523809523,0.10285714285714287,0.01904761904761905,0.0,0.0,0.0,0.2361904761904762,0.0,78,0.14857142857142858
323,47084,Pike-Delta-York Local,Fulton,162,13,393,1084,0,78,0,0,0,14,1188,97.50299999999999,136468.35126344758,125105.13871642905,0.0,0.9124579124579124,0.13636363636363635,0.06565656565656566,0.0,0.0,0.0,0.011784511784511785,0.33080808080808083,0.010942760942760943,104,0.08754208754208755
324,47092,Swanton Local,Fulton,195,0,409,1061,14,81,0,0,0,52,1214,88.436,159384.80044414286,139465.00839080857,0.011532125205930808,0.8739703459637562,0.16062602965403625,0.06672158154859968,0.0,0.0,0.0,0.042833607907742995,0.3369028006589786,0.0,153,0.12602965403624386
325,47167,Berkshire Local,Geauga,172,0,288,1230,0,11,12,0,0,21,1281,89.16600000000003,259311.6624861592,238315.3002743041,0.0,0.9601873536299764,0.13427010148321625,0.00858704137392662,0.00936768149882904,0.0,0.0,0.016393442622950817,0.22482435597189696,0.0,51,0.03981264637002342
326,47175,Cardinal Local,Geauga,134,11,382,852,0,0,0,0,0,24,891,84.024,322435.9111147588,263380.54755071265,0.0,0.9562289562289562,0.15039281705948376,0.0,0.0,0.0,0.0,0.02693602693602693,0.4287317620650954,0.012345679012345678,39,0.043771043771043766
327,47183,Chardon Local,Geauga,288,20,400,2597,20,93,22,0,0,69,2809,101.796,241879.07733672965,217477.16196866802,0.00711997152011392,0.9245283018867924,0.10252758988964043,0.033107867568529716,0.007831968672125312,0.0,0.0,0.024563901744393025,0.1423994304022784,0.00711997152011392,212,0.07547169811320754
328,47191,Kenston Local,Geauga,250,0,252,2354,94,81,36,0,0,91,2656,104.78399999999999,308370.8919658851,268264.3040561485,0.035391566265060244,0.8862951807228916,0.0941265060240964,0.03049698795180723,0.01355421686746988,0.0,0.0,0.03426204819277109,0.09487951807228916,0.0,302,0.11370481927710845
329,47217,Newbury Local,Geauga,68,0,117,313,15,14,0,0,0,10,354,88.715,397560.3515581432,324860.347983738,0.0423728813559322,0.884180790960452,0.19209039548022602,0.03954802259887006,0.0,0.0,0.0,0.02824858757062147,0.3305084745762712,0.0,41,0.11581920903954802
330,47225,West Geauga Local,Geauga,174,13,150,1735,24,43,0,0,0,33,1844,104.24799999999999,378232.32175172935,332718.89002958604,0.013015184381778741,0.9408893709327548,0.09436008676789588,0.023318872017353574,0.0,0.0,0.0,0.017895878524945768,0.08134490238611712,0.0070498915401301515,109,0.059110629067245124
331,47241,Beavercreek City,Greene,1135,219,947,6456,282,309,531,14,10,357,7959,99.345,225326.94764814017,219860.6009749916,0.035431586882774216,0.8111571805503204,0.14260585500691042,0.038823972860912166,0.06671692423671316,0.0017590149516270891,0.0012564392511622065,0.044854881266490766,0.11898479708506092,0.02751601960045232,1503,0.1888428194496796
332,47258,Cedar Cliff Local,Greene,74,0,112,544,13,18,13,0,0,31,619,96.975,187135.331061091,185586.00256305482,0.0210016155088853,0.8788368336025848,0.11954765751211632,0.02907915993537965,0.0210016155088853,0.0,0.0,0.05008077544426495,0.18093699515347333,0.0,75,0.1211631663974152
333,47266,Greeneview Local,Greene,182,0,375,1244,0,38,0,0,0,39,1330,88.662,185131.85512506907,170343.20119863868,0.0,0.9353383458646616,0.1368421052631579,0.028571428571428567,0.0,0.0,0.0,0.02932330827067669,0.2819548872180451,0.0,86,0.06466165413533835
334,47274,Bellbrook-Sugarcreek Local,Greene,275,42,323,2319,113,99,71,0,0,92,2695,102.553,205245.61583202254,197922.94328552482,0.04192949907235621,0.8604823747680891,0.1020408163265306,0.036734693877551024,0.02634508348794063,0.0,0.0,0.034137291280148425,0.11985157699443412,0.015584415584415584,376,0.13951762523191094
335,47308,Rolling Hills Local,Guernsey,228,0,1083,1463,0,12,0,0,0,51,1532,82.072,182437.6100495149,145281.44995320524,0.0,0.9549608355091384,0.14882506527415146,0.007832898172323759,0.0,0.0,0.0,0.03328981723237598,0.7069190600522193,0.0,69,0.04503916449086162
336,47332,Finneytown Local,Hamilton,199,91,618,477,599,64,113,0,0,118,1378,77.878,127992.76978440932,127008.31211197836,0.4346879535558781,0.3461538461538461,0.1444121915820029,0.04644412191582003,0.08200290275761972,0.0,0.0,0.08563134978229317,0.4484760522496372,0.0660377358490566,901,0.6538461538461539
337,47340,Forest Hills Local,Hamilton,667,71,593,6517,135,231,166,0,0,331,7382,100.806,179267.81652996945,173806.74829613607,0.018287726903278245,0.8828230831752912,0.09035491736656732,0.031292332701164986,0.022487130858845843,0.0,0.0,0.044838797073963696,0.08033053373069629,0.009617989704687076,865,0.11717691682470875
338,47365,Northwest Local,Hamilton,1426,482,5765,4410,2761,476,455,0,12,956,9152,79.735,157671.96178384926,157384.7715162161,0.3016826923076923,0.4818618881118881,0.15581293706293706,0.05201048951048951,0.04971590909090909,0.0,0.0013111888111888112,0.11276223776223775,0.629916958041958,0.05266608391608392,4742,0.5181381118881119
339,47373,Oak Hills Local,Hamilton,1143,103,1469,6575,343,216,90,0,0,419,7647,96.42399999999999,140815.68461724222,138489.33899608732,0.04485419118608605,0.8598143062638943,0.14947038054138878,0.028246371125931737,0.011769321302471556,0.0,0.0,0.054792729174839815,0.19210147770367464,0.013469334379495226,1072,0.14018569373610565
340,47381,Southwest Local,Hamilton,486,0,1510,3695,24,100,20,0,0,104,3949,95.007,163557.14675671305,149857.7933837896,0.00607748797163839,0.9356799189668271,0.12306913142567738,0.025322866548493292,0.0050645733096986575,0.0,0.0,0.026335781210433017,0.38237528488224864,0.0,254,0.06432008103317295
341,47399,Three Rivers Local,Hamilton,343,0,683,1979,23,46,20,0,0,94,2164,90.43700000000001,176510.45022099034,192760.42222566015,0.010628465804066544,0.9145101663585952,0.15850277264325324,0.021256931608133085,0.009242144177449169,0.0,0.0,0.043438077634011085,0.3156192236598891,0.0,185,0.0854898336414048
342,47415,Arcadia Local,Hancock,56,0,200,490,0,46,0,0,0,27,570,97.21,295907.3254935808,215964.8795933117,0.0,0.8596491228070176,0.09824561403508772,0.08070175438596491,0.0,0.0,0.0,0.04736842105263158,0.3508771929824561,0.0,80,0.14035087719298245
343,47423,Arlington Local,Hancock,79,0,100,539,0,12,0,0,0,11,567,95.631,169998.92054503626,147253.4073571457,0.0,0.9506172839506172,0.13932980599647266,0.021164021164021163,0.0,0.0,0.0,0.019400352733686062,0.1763668430335097,0.0,28,0.04938271604938271
344,47431,Cory-Rawson Local,Hancock,81,0,182,473,22,16,0,0,0,13,526,84.85600000000002,207900.119897064,179918.92956670758,0.04182509505703422,0.8992395437262357,0.15399239543726234,0.030418250950570342,0.0,0.0,0.0,0.024714828897338403,0.3460076045627377,0.0,53,0.10076045627376426
345,47449,Liberty-Benton Local,Hancock,130,0,301,1278,19,94,30,0,0,32,1453,100.38799999999999,164797.25218486734,148567.77838127228,0.01307639366827254,0.8795595320027529,0.08947006194081211,0.06469373709566414,0.02064693737095664,0.0,0.0,0.02202339986235375,0.20715760495526495,0.0,175,0.12044046799724707
346,47456,McComb Local,Hancock,74,18,246,584,0,82,0,0,0,10,689,87.471,183965.97222222228,151009.7974144019,0.0,0.8476052249637155,0.10740203193033382,0.11901306240928886,0.0,0.0,0.0,0.01451378809869376,0.3570391872278665,0.02612481857764877,105,0.15239477503628446
347,47464,Van Buren Local,Hancock,94,15,134,976,0,33,36,0,0,21,1075,101.271,283958.6322050309,261075.65859489227,0.0,0.907906976744186,0.08744186046511628,0.03069767441860465,0.033488372093023265,0.0,0.0,0.01953488372093023,0.12465116279069767,0.013953488372093023,99,0.09209302325581396
348,47472,Vanlue Local,Hancock,25,0,54,168,0,0,0,0,0,0,183,90.185,224521.8259629101,182363.94985312546,0.0,0.918032786885246,0.1366120218579235,0.0,0.0,0.0,0.0,0.0,0.29508196721311475,0.0,15,0.08196721311475409
349,47498,Hardin Northern Local,Hardin,61,0,154,397,0,0,0,0,0,0,405,83.82799999999999,202807.63758204435,171676.49980556636,0.0,0.9802469135802471,0.1506172839506173,0.0,0.0,0.0,0.0,0.0,0.3802469135802469,0.0,8,0.019753086419753086
350,47506,Ridgemont Local,Hardin,62,0,151,480,0,0,0,0,0,13,511,82.23400000000002,195594.91521998344,179786.9064715588,0.0,0.9393346379647748,0.12133072407045008,0.0,0.0,0.0,0.0,0.025440313111545987,0.2954990215264188,0.0,31,0.06066536203522505
351,47514,Riverdale Local,Hancock,155,0,331,976,0,21,0,0,0,14,1025,89.464,157442.01679083312,135809.2234533991,0.0,0.9521951219512196,0.15121951219512195,0.02048780487804878,0.0,0.0,0.0,0.013658536585365855,0.3229268292682927,0.0,49,0.04780487804878049
352,47522,Upper Scioto Valley Local,Hardin,85,0,258,418,0,0,0,0,0,18,448,75.70400000000002,175792.39991939822,147664.0474319673,0.0,0.9330357142857144,0.18973214285714285,0.0,0.0,0.0,0.0,0.04017857142857143,0.5758928571428571,0.0,30,0.06696428571428571
353,47548,Conotton Valley Union Local,Harrison,70,0,166,400,0,0,0,0,0,0,403,76.673,523357.54571639095,221528.13299040726,0.0,0.9925558312655088,0.17369727047146402,0.0,0.0,0.0,0.0,0.0,0.4119106699751861,0.0,3,0.007444168734491316
354,47571,Holgate Local,Henry,64,0,125,359,0,63,0,0,0,0,430,97.002,167009.5396661117,143382.12915950222,0.0,0.8348837209302326,0.14883720930232558,0.14651162790697675,0.0,0.0,0.0,0.0,0.2906976744186047,0.0,71,0.16511627906976745
355,47589,Liberty Center Local,Henry,180,0,242,947,0,57,0,0,0,12,1033,97.478,160105.1464292714,129397.50918636894,0.0,0.9167473378509196,0.17424975798644726,0.055179090029041616,0.0,0.0,0.0,0.011616650532429816,0.234269119070668,0.0,86,0.08325266214908035
356,47597,Patrick Henry Local,Henry,107,0,234,750,0,84,0,0,0,10,851,95.439,240288.90329751762,182621.5006578272,0.0,0.8813160987074029,0.12573443008225618,0.09870740305522914,0.0,0.0,0.0,0.011750881316098707,0.2749706227967097,0.0,101,0.11868390129259695
357,47613,Bright Local,Highland,109,0,400,707,0,0,0,0,0,19,738,90.598,141247.2152884022,122814.87012926202,0.0,0.9579945799457996,0.14769647696476965,0.0,0.0,0.0,0.0,0.025745257452574527,0.5420054200542005,0.0,31,0.042005420054200535
358,47621,Fairfield Local,Highland,104,0,308,864,0,12,0,0,0,22,908,91.37200000000001,101072.73678132117,87312.3778225359,0.0,0.9515418502202644,0.1145374449339207,0.013215859030837005,0.0,0.0,0.0,0.024229074889867842,0.3392070484581498,0.0,44,0.048458149779735685
359,47639,Lynchburg-Clay Local,Highland,200,0,475,1080,0,0,0,0,0,38,1131,95.495,117591.95635145721,94220.14077799283,0.0,0.9549071618037136,0.1768346595932803,0.0,0.0,0.0,0.0,0.03359858532272325,0.4199823165340407,0.0,51,0.04509283819628647
360,47688,East Holmes Local,Holmes,177,372,309,1550,0,19,0,0,0,18,1597,101.508,368875.14623770275,282540.1652520176,0.0,0.9705698184095178,0.11083281152160301,0.011897307451471507,0.0,0.0,0.0,0.011271133375078271,0.19348778960551036,0.09681578947368423,47,0.02943018159048215
361,47696,West Holmes Local,Holmes,341,16,766,2031,0,59,0,0,0,27,2127,90.51299999999999,194645.97277330235,160177.8658182677,0.0,0.9548660084626234,0.16031969910672308,0.02773859896567936,0.0,0.0,0.0,0.012693935119887164,0.3601316408086507,0.0075223319228960965,96,0.04513399153737658
362,47712,Monroeville Local,Huron,89,0,157,570,0,10,0,0,0,13,593,79.699,193813.64431697238,156567.6624765456,0.0,0.9612141652613828,0.15008431703204048,0.016863406408094434,0.0,0.0,0.0,0.02192242833052277,0.26475548060708265,0.0,23,0.0387858347386172
363,47720,New London Local,Huron,104,0,365,832,0,11,0,0,0,23,875,88.009,130569.02552841064,106322.72973546377,0.0,0.9508571428571428,0.11885714285714286,0.012571428571428572,0.0,0.0,0.0,0.026285714285714287,0.4171428571428572,0.0,43,0.04914285714285714
364,47738,South Central Local,Huron,88,0,301,703,0,20,0,0,0,0,736,88.63600000000002,129792.78926623832,107949.33611243012,0.0,0.9551630434782608,0.11956521739130435,0.02717391304347826,0.0,0.0,0.0,0.0,0.40896739130434784,0.0,33,0.04483695652173913
365,47746,Western Reserve Local,Huron,156,0,432,973,0,12,0,0,0,0,994,87.96900000000002,136517.69628584862,116843.81816034144,0.0,0.9788732394366196,0.15694164989939638,0.012072434607645876,0.0,0.0,0.0,0.0,0.4346076458752515,0.0,21,0.02112676056338028
366,47761,Oak Hill Union Local,Jackson,149,0,877,1176,0,0,0,0,0,0,1194,87.491,122315.04738670925,94502.13907158293,0.0,0.984924623115578,0.12479061976549413,0.0,0.0,0.0,0.0,0.0,0.7345058626465661,0.0,18,0.01507537688442211
367,47787,Buckeye Local,Jefferson,262,0,801,1507,18,0,0,0,0,38,1577,84.561,252023.01002671555,184641.4130631389,0.0114140773620799,0.9556119213696892,0.16613823715916295,0.0,0.0,0.0,0.0,0.024096385542168683,0.5079264426125555,0.0,70,0.04438807863031072
368,47795,Edison Local,Jefferson,203,0,737,1419,0,19,0,0,0,29,1478,90.275,287926.416146298,193428.00997512802,0.0,0.9600811907983762,0.13734776725304465,0.012855209742895805,0.0,0.0,0.0,0.01962110960757781,0.4986468200270636,0.0,59,0.03991880920162381
